assigned_time,assigned_vehicle,assigned_vehicles,collaborative,complete_time,deadline,delivered_weight,event_type,origin_node,release_time,remaining_weight,service_distance,service_duration,status,task_id,time,weight
135,3,{3: 24.49},False,,191,0.0,assigned,17,130,24.49,0.0,0,assigned,21,135,24.49
,,{},False,,183,0.0,released,18,138,26.58,0.0,0,pending,12,138,26.58
135,3,{},False,138,191,24.49,completed,17,130,0.0,4.8735,3,completed,21,138,24.49
141,4,{4: 26.58},False,,183,0.0,assigned,18,138,26.58,0.0,0,assigned,12,141,26.58
143,3,{3: 19.66},False,,165,0.0,assigned,15,123,19.66,0.0,0,assigned,2,143,19.66
141,4,{},False,145,183,26.58,completed,18,138,0.0,6.7771,4,completed,12,145,26.58
143,3,{},False,150,165,19.66,completed,15,123,0.0,10.5453,7,completed,2,150,19.66
151,4,{4: 24.76},False,,199,0.0,assigned,22,131,24.76,0.0,0,assigned,7,151,24.76
,,{},False,,206,0.0,released,16,155,20.38,0.0,0,pending,15,155,20.38
,,{},False,,186,0.0,released,8,155,22.85,0.0,0,pending,25,155,22.85
155,1,{1: 22.85},False,,186,0.0,assigned,8,155,22.85,0.0,0,assigned,25,155,22.85
155,2,{2: 20.38},False,,206,0.0,assigned,16,155,20.38,0.0,0,assigned,15,155,20.38
151,4,{},False,160,199,24.76,completed,22,131,0.0,14.8023,9,completed,7,160,24.76
,,{},False,,234,0.0,released,15,163,2.51,0.0,0,pending,28,163,2.51
,,{},False,,235,0.0,released,7,164,3.4,0.0,0,pending,17,164,3.4
155,1,{},False,164,186,22.85,completed,8,155,0.0,14.4637,9,completed,25,164,22.85
155,2,{},False,165,206,20.38,completed,16,155,0.0,16.1911,10,completed,15,165,20.38
,,{},False,,210,0.0,released,12,169,11.33,0.0,0,pending,18,169,11.33
169,2,{2: 2.51},False,,234,0.0,assigned,15,163,2.51,0.0,0,assigned,28,169,2.51
171,4,{4: 11.33},False,,210,0.0,assigned,12,169,11.33,0.0,0,assigned,18,171,11.33
,,{},False,,256,0.0,released,18,176,18.44,0.0,0,pending,3,176,18.44
,,{},False,,225,0.0,released,4,176,20.54,0.0,0,pending,19,176,20.54
169,2,{},False,176,234,2.51,completed,15,163,0.0,10.5453,7,completed,28,176,2.51
177,1,{1: 18.44},False,,256,0.0,assigned,18,176,18.44,0.0,0,assigned,3,177,18.44
