assigned_time,assigned_vehicle,assigned_vehicles,collaborative,complete_time,deadline,delivered_weight,event_type,origin_node,release_time,remaining_weight,service_distance,service_duration,status,task_id,time,weight
,,{},False,,41,0.0,released,16,3,14.41,0.0,0,pending,1,3,14.41
3,0,{0: 14.41},False,,41,0.0,assigned,16,3,14.41,0.0,0,assigned,1,3,14.41
3,0,{},False,10,41,14.41,completed,16,3,0.0,11.6214,7,completed,1,10,14.41
,,{},False,,77,0.0,released,7,24,5.82,0.0,0,pending,18,24,5.82
24,0,{0: 5.82},False,,77,0.0,assigned,7,24,5.82,0.0,0,assigned,18,24,5.82
24,0,{},False,28,77,5.82,completed,7,24,0.0,6.2718,4,completed,18,28,5.82
,,{},False,,87,0.0,released,12,38,17.45,0.0,0,pending,16,38,17.45
38,0,{0: 17.45},False,,87,0.0,assigned,12,38,17.45,0.0,0,assigned,16,38,17.45
,,{},False,,118,0.0,released,25,44,6.11,0.0,0,pending,23,44,6.11
44,1,{1: 6.11},False,,118,0.0,assigned,25,44,6.11,0.0,0,assigned,23,44,6.11
38,0,{},False,44,87,17.45,completed,12,38,0.0,10.2843,6,completed,16,44,17.45
44,1,{},False,55,118,6.11,completed,25,44,0.0,17.965,11,completed,23,55,6.11
,,{},False,,114,0.0,released,2,61,18.79,0.0,0,pending,8,61,18.79
,,{},False,,88,0.0,released,10,61,1.92,0.0,0,pending,14,61,1.92
61,0,{0: 18.79},False,,114,0.0,assigned,2,61,18.79,0.0,0,assigned,8,61,18.79
61,2,{2: 1.92},False,,88,0.0,assigned,10,61,1.92,0.0,0,assigned,14,61,1.92
,,{},False,,130,0.0,released,20,62,8.97,0.0,0,pending,20,62,8.97
,,{},False,,92,0.0,released,13,62,8.59,0.0,0,pending,26,62,8.59
62,3,{3: 8.97},False,,130,0.0,assigned,20,62,8.97,0.0,0,assigned,20,62,8.97
62,4,{4: 8.59},False,,92,0.0,assigned,13,62,8.59,0.0,0,assigned,26,62,8.59
62,3,{},False,64,130,8.97,completed,20,62,0.0,3.644,2,completed,20,64,8.97
61,2,{},False,69,88,1.92,completed,10,61,0.0,13.1869,8,completed,14,69,1.92
,,{},False,,137,0.0,released,2,71,24.51,0.0,0,pending,2,71,24.51
71,1,{1: 24.51},False,,137,0.0,assigned,2,71,24.51,0.0,0,assigned,2,71,24.51
61,0,{},False,71,114,18.79,completed,2,61,0.0,15.4441,10,completed,8,71,18.79
62,4,{},False,73,92,8.59,completed,13,62,0.0,17.1412,11,completed,26,73,8.59
,,{},False,,144,0.0,released,15,77,11.52,0.0,0,pending,7,77,11.52
,,{},False,,136,0.0,released,8,77,11.62,0.0,0,pending,10,77,11.62
77,3,{3: 11.62},False,,136,0.0,assigned,8,77,11.62,0.0,0,assigned,10,77,11.62
79,2,{2: 11.52},False,,144,0.0,assigned,15,77,11.52,0.0,0,assigned,7,79,11.52
,,{},False,,147,0.0,released,14,80,16.92,0.0,0,pending,11,80,16.92
71,1,{},False,81,137,24.51,completed,2,71,0.0,15.4441,10,completed,2,81,24.51
83,0,{0: 16.92},False,,147,0.0,assigned,14,80,16.92,0.0,0,assigned,11,83,16.92
