avg_battery,charging_queue_total,completed_tasks,expired_tasks,pending_tasks,time,total_score
120.0,0,0,0,0,0,0.0
120.0,0,0,0,0,1,0.0
120.0,0,0,0,0,2,0.0
119.85,0,0,0,0,3,0.0
119.7,0,0,0,0,4,0.0
119.55,0,0,0,0,5,0.0
119.4,0,0,0,0,6,0.0
119.25,0,0,0,0,7,0.0
119.1,0,0,0,0,8,0.0
118.95,0,0,0,0,9,0.0
118.8,0,0,0,0,10,0.0
118.65,0,0,0,0,11,0.0
118.5,0,0,0,0,12,0.0
118.35,0,0,0,0,13,0.0
117.75,0,0,0,0,14,0.0
117.15,0,0,0,0,15,0.0
116.25,0,0,0,0,16,0.0
115.35,0,0,0,0,17,0.0
114.45,0,0,0,0,18,0.0
113.55,0,0,0,0,19,0.0
112.7172,0,1,0,0,20,97.0707
111.8172,0,1,0,0,21,97.0707
111.0481,0,2,0,0,22,184.762
109.9981,0,2,0,0,23,184.762
108.9481,0,2,0,0,24,184.762
107.9653,0,2,0,0,25,184.762
106.7653,0,2,0,0,26,184.762
105.4153,0,2,0,0,27,184.762
104.3093,0,4,0,0,28,366.5033
102.8093,0,4,0,0,29,366.5033
101.3093,0,4,0,1,30,366.5033
99.9395,0,5,0,2,31,455.4786
98.4395,0,5,0,2,32,455.4786
97.0802,0,6,0,2,33,544.4988
95.5802,0,6,0,2,34,544.4988
94.0802,0,6,0,2,35,544.4988
92.5802,0,6,0,2,36,544.4988
91.0802,0,6,0,3,37,544.4988
89.7156,0,7,0,4,38,634.7834
88.2156,0,7,0,5,39,634.7834
86.7156,0,7,0,5,40,634.7834
85.2156,0,7,0,5,41,634.7834
84.0195,0,9,0,6,42,814.2897
83.048,0,11,0,5,43,994.2741
81.548,0,11,0,3,44,994.2741
80.048,0,11,0,3,45,994.2741
78.548,0,11,0,3,46,994.2741
77.1152,0,12,0,4,47,1091.3448
75.6152,0,12,0,4,48,1091.3448
74.2454,0,12,0,4,49,1091.3448
72.7454,0,12,0,3,50,1091.3448
71.3861,0,12,0,3,51,1091.3448
69.9533,0,12,0,4,52,1091.3448
68.6033,0,12,0,4,53,1091.3448
67.4986,0,13,0,4,54,1184.7379
66.1486,0,13,0,3,55,1184.7379
64.7986,0,13,0,3,56,1184.7379
63.4615,0,14,0,3,57,1275.7839
62.3907,0,14,0,3,58,1275.7839
61.0784,0,14,0,1,59,1275.7839
59.7284,0,14,0,1,60,1275.7839
58.519,0,14,0,1,61,1275.7839
57.169,0,14,0,0,62,1275.7839
55.819,0,14,0,0,63,1275.7839
54.469,0,14,0,1,64,1275.7839
53.229,0,14,0,1,65,1275.7839
52.029,0,14,0,1,66,1275.7839
50.9304,0,16,0,1,67,1454.9826
49.5804,0,16,0,1,68,1454.9826
48.2304,0,16,0,1,69,1454.9826
46.8804,0,16,0,3,70,1454.9826
45.5432,0,16,0,3,71,1454.9826
44.3174,0,17,0,3,72,1543.9319
42.9674,0,17,0,3,73,1543.9319
41.6174,0,17,0,4,74,1543.9319
40.2674,0,17,0,4,75,1543.9319
38.9667,0,19,0,4,76,1720.9769
37.6656,0,20,0,4,77,1809.6033
36.3156,0,20,0,4,78,1809.6033
34.9656,0,20,0,5,79,1809.6033
33.7631,0,21,0,5,80,1898.0094
32.4621,0,22,0,5,81,1988.5669
31.1121,0,22,0,5,82,1988.5669
29.7332,0,22,0,5,83,1988.5669
28.2332,0,22,0,5,84,1988.5669
26.9172,0,23,0,5,85,2086.867
25.4453,0,24,0,5,86,2177.3346
23.9453,0,24,0,7,87,2177.3346
22.499,0,24,0,7,88,2177.3346
21.149,0,24,0,7,89,2177.3346
19.9231,0,24,0,7,90,2177.3346
18.5849,0,24,0,7,91,2177.3346
17.9849,0,24,0,7,92,2177.3346
17.3966,0,24,0,8,93,2177.3346
17.5959,0,24,0,8,94,2177.3346
17.7948,0,24,0,8,95,2177.3346
17.9938,0,24,0,8,96,2177.3346
18.2938,0,24,0,8,97,2177.3346
18.6055,1,24,0,8,98,2177.3346
19.203,1,24,0,8,99,2177.3346
19.7202,1,25,0,8,100,2274.4052
20.1982,1,25,0,8,101,2274.4052
20.8216,3,25,0,9,102,2274.4052
21.7216,3,25,0,10,103,2274.4052
22.6216,3,25,0,10,104,2274.4052
23.5888,3,25,0,10,105,2274.4052
24.4888,3,25,1,9,106,2254.4052
25.4005,4,25,1,10,107,2254.4052
26.4505,3,25,1,12,108,2254.4052
27.3505,3,25,1,12,109,2254.4052
28.2505,3,25,1,12,110,2254.4052
29.1505,2,25,2,11,111,2234.4052
29.9005,2,25,2,11,112,2234.4052
30.6622,3,25,2,11,113,2234.4052
31.5622,3,25,2,12,114,2234.4052
32.4622,3,25,2,12,115,2234.4052
33.4124,3,26,2,14,116,2331.4027
34.3124,3,26,2,14,117,2331.4027
35.2124,3,26,2,14,118,2331.4027
36.1949,3,27,2,14,119,2424.6779
37.0949,3,27,2,15,120,2424.6779
37.9949,3,27,2,15,121,2424.6779
38.9628,3,27,2,16,122,2424.6779
39.8628,3,27,2,15,123,2424.6779
40.8332,3,27,2,15,124,2424.6779
41.7332,2,27,3,13,125,2404.6779
42.4832,2,27,3,12,126,2404.6779
43.2332,2,27,3,12,127,2404.6779
44.0671,1,28,4,11,128,2481.1765
44.6671,1,28,5,9,129,2461.1765
45.2671,1,28,5,10,130,2461.1765
45.8671,1,28,5,10,131,2461.1765
46.4671,1,28,5,11,132,2461.1765
47.0671,1,28,5,12,133,2461.1765
47.7509,1,28,5,13,134,2461.1765
48.3509,1,28,5,12,135,2461.1765
48.9874,1,29,6,11,136,2533.6107
49.5874,1,29,6,11,137,2533.6107
50.2159,1,30,6,11,138,2625.3675
50.8159,1,30,6,11,139,2625.3675
51.4159,1,30,6,11,140,2625.3675
52.0159,0,30,7,11,141,2605.3675
52.5656,0,31,7,10,142,2696.7858
53.0156,0,31,7,10,143,2696.7858
53.4656,0,31,7,11,144,2696.7858
53.9156,0,31,9,9,145,2656.7858
54.402,0,32,9,9,146,2749.22
54.102,0,32,9,8,147,2749.22
53.8385,0,32,9,8,148,2749.22
53.5385,0,32,9,7,149,2749.22
53.2385,0,32,10,7,150,2729.22
52.9385,0,32,10,8,151,2729.22
52.6385,0,32,10,8,152,2729.22
52.4605,0,32,10,8,153,2729.22
52.2755,0,33,10,7,154,2821.3479
51.9755,0,33,10,7,155,2821.3479
51.6755,0,33,10,7,156,2821.3479
51.463,0,33,10,8,157,2821.3479
51.3253,0,34,10,7,158,2914.1654
51.0253,0,34,10,9,159,2914.1654
49.9753,0,34,10,8,160,2914.1654
48.9253,0,34,10,8,161,2914.1654
47.8753,0,34,10,8,162,2914.1654
46.8925,0,34,11,7,163,2894.1654
45.9099,0,35,11,8,164,2984.1583
44.8599,0,35,11,9,165,2984.1583
43.8099,0,35,11,9,166,2984.1583
42.7599,0,35,12,8,167,2964.1583
41.7099,0,35,13,7,168,2944.1583
40.8207,0,37,13,7,169,3126.8298
39.9061,0,37,13,8,170,3126.8298
38.8561,0,37,13,7,171,3126.8298
37.9054,0,39,13,7,172,3309.8808
36.8554,0,39,13,8,173,3309.8808
35.8054,0,39,13,9,174,3309.8808
34.7554,0,39,13,9,175,3309.8808
33.7054,0,39,13,9,176,3309.8808
32.6554,0,39,13,9,177,3309.8808
31.6759,0,40,13,9,178,3405.0351
30.6259,0,40,13,10,179,3405.0351
29.7155,0,41,13,10,180,3494.4053
28.702,0,41,14,9,181,3474.4053
27.652,0,41,14,9,182,3474.4053
26.602,0,41,14,10,183,3474.4053
25.6199,0,42,14,11,184,3572.766
24.6942,0,42,14,11,185,3572.766
23.9354,0,42,14,11,186,3572.766
23.3753,0,42,14,10,187,3572.766
22.787,0,42,14,9,188,3572.766
22.937,0,42,14,9,189,3572.766
23.087,0,42,14,9,190,3572.766
23.237,0,42,14,9,191,3572.766
23.387,0,42,14,9,192,3572.766
23.537,0,42,14,10,193,3572.766
23.687,0,42,14,11,194,3572.766
23.837,0,42,14,11,195,3572.766
23.987,0,42,14,12,196,3572.766
24.0593,0,42,14,13,197,3572.766
24.0593,0,42,15,12,198,3552.766
24.0593,0,42,15,12,199,3552.766
24.0593,0,42,15,12,200,3552.766
24.1813,0,43,15,13,201,3643.6367
24.2651,0,44,15,14,202,3740.1352
24.3895,0,45,15,14,203,3830.3726
24.3895,0,45,15,14,204,3830.3726
24.3895,0,45,16,13,205,3810.3726
24.3895,0,45,18,11,206,3770.3726
23.6395,0,45,18,11,207,3770.3726
23.0833,0,46,18,11,208,3863.7657
22.4833,0,46,18,11,209,3863.7657
21.8833,0,46,18,11,210,3863.7657
21.2833,0,46,18,11,211,3863.7657
20.6845,0,47,18,11,212,3959.9096
20.0845,0,47,18,11,213,3959.9096
19.4845,0,47,19,11,214,3939.9096
18.8845,0,47,19,11,215,3939.9096
18.4065,0,47,19,11,216,3939.9096
17.9565,0,47,20,10,217,3919.9096
17.5065,0,47,20,11,218,3919.9096
17.2909,0,47,20,12,219,3919.9096
17.1409,0,47,20,12,220,3919.9096
16.9909,0,47,20,12,221,3919.9096
16.8409,0,47,20,12,222,3919.9096
16.6909,0,47,20,13,223,3919.9096
16.5409,0,47,20,13,224,3919.9096
16.3909,0,47,20,13,225,3919.9096
16.2537,0,47,20,13,226,3919.9096
16.1037,0,47,20,14,227,3919.9096
15.9537,0,47,21,13,228,3899.9096
15.8037,0,47,22,12,229,3879.9096
15.6537,0,47,22,12,230,3879.9096
15.5037,0,47,22,12,231,3879.9096
15.3537,0,47,22,12,232,3879.9096
15.2037,0,47,22,12,233,3879.9096
15.0537,0,47,22,12,234,3879.9096
14.9037,0,47,22,13,235,3879.9096
14.7537,0,47,22,13,236,3879.9096
14.7137,0,48,22,14,237,3973.3027
14.5637,0,48,22,14,238,3973.3027
14.4137,0,48,23,13,239,3953.3027
14.2637,0,48,23,13,240,3953.3027
14.1137,0,48,23,13,241,3953.3027
13.9637,0,48,23,14,242,3953.3027
13.8137,0,48,23,14,243,3953.3027
13.5137,0,48,23,14,244,3953.3027
13.2137,0,48,23,14,245,3953.3027
12.9137,0,48,24,14,246,3933.3027
12.6137,0,48,24,15,247,3933.3027
12.4237,0,48,24,15,248,3933.3027
12.2075,0,49,24,15,249,4029.8013
11.9075,0,49,24,15,250,4029.8013
11.6075,0,49,24,15,251,4029.8013
11.3075,0,49,24,16,252,4029.8013
11.0075,0,49,24,16,253,4029.8013
10.7075,0,49,24,16,254,4029.8013
10.4914,0,49,24,16,255,4029.8013
10.3414,0,49,24,18,256,4029.8013
10.1914,0,49,24,18,257,4029.8013
10.0414,0,49,24,18,258,4029.8013
10.0013,0,50,25,17,259,4103.1945
9.8513,0,50,26,16,260,4083.1945
9.7013,0,50,26,16,261,4083.1945
9.5513,0,50,26,16,262,4083.1945
9.4013,0,50,26,17,263,4083.1945
9.2513,0,50,27,17,264,4063.1945
9.1013,0,50,27,17,265,4063.1945
8.9513,0,50,27,17,266,4063.1945
8.8013,0,50,27,17,267,4063.1945
8.6513,0,50,27,17,268,4063.1945
8.5013,0,50,27,17,269,4063.1945
8.4613,0,50,28,16,270,4043.1945
8.3113,0,50,28,16,271,4043.1945
8.1613,0,50,29,15,272,4023.1945
8.0113,0,50,29,15,273,4023.1945
7.8613,0,50,29,15,274,4023.1945
7.7113,0,50,29,15,275,4023.1945
7.4113,0,50,29,15,276,4023.1945
7.1113,0,50,29,16,277,4023.1945
6.7268,0,51,30,15,278,4101.4946
7.0268,0,51,30,15,279,4101.4946
7.3381,0,52,30,15,280,4199.6126
7.6919,0,52,30,15,281,4199.6126
8.1419,0,52,31,14,282,4179.6126
8.6032,0,52,31,14,283,4179.6126
9.0532,0,52,33,13,284,4139.6126
9.5032,0,52,33,14,285,4139.6126
9.9532,0,52,33,14,286,4139.6126
10.4032,0,52,34,13,287,4119.6126
10.8532,0,52,34,13,288,4119.6126
11.3032,0,52,34,13,289,4119.6126
11.7532,0,52,35,12,290,4099.6126
12.2149,0,52,35,12,291,4099.6126
13.4149,0,52,35,12,292,4099.6126
14.6149,0,52,35,13,293,4099.6126
15.8149,0,52,35,13,294,4099.6126
17.0149,0,52,35,13,295,4099.6126
18.2149,0,52,36,12,296,4079.6126
18.6649,0,52,36,11,297,4079.6126
19.1149,0,52,37,10,298,4059.6126
19.5649,0,52,38,9,299,4039.6126
