avg_battery,charging_queue_total,completed_tasks,expired_tasks,pending_tasks,time,total_score
119.925,0,0,0,0,0,0.0
119.85,0,0,0,0,1,0.0
119.775,0,0,0,0,2,0.0
119.625,0,0,0,0,3,0.0
119.475,0,0,0,0,4,0.0
119.25,0,0,0,0,5,0.0
119.025,0,0,0,0,6,0.0
118.725,0,0,0,0,7,0.0
118.425,0,0,0,0,8,0.0
118.125,0,0,0,0,9,0.0
117.825,0,0,0,0,10,0.0
117.45,0,0,0,0,11,0.0
117.0,0,0,0,0,12,0.0
116.55,0,0,0,0,13,0.0
116.1,0,0,0,0,14,0.0
115.65,0,0,0,0,15,0.0
115.2,0,0,0,0,16,0.0
114.675,0,0,0,0,17,0.0
114.075,0,0,0,0,18,0.0
113.465,0,1,0,0,19,99.1373
112.7983,0,2,0,0,20,192.7111
112.0483,0,2,0,0,21,192.7111
111.2884,0,2,0,0,22,192.7111
110.5384,0,2,0,0,23,192.7111
109.7334,0,3,0,0,24,283.9216
108.8334,0,3,0,0,25,283.9216
107.9334,0,3,0,0,26,283.9216
107.0334,0,3,0,1,27,283.9216
106.1334,0,3,0,1,28,283.9216
105.2885,0,6,0,1,29,560.3566
104.2385,0,6,0,1,30,560.3566
103.1885,0,6,0,1,31,560.3566
102.0635,0,6,0,1,32,560.3566
100.9385,0,6,0,1,33,560.3566
99.8249,0,8,0,1,34,739.7918
98.7553,0,9,0,1,35,832.8103
97.5636,0,9,0,1,36,832.8103
96.2886,0,9,0,1,37,832.8103
94.9386,0,9,0,1,38,832.8103
93.5886,0,9,0,1,39,832.8103
92.1636,0,9,0,1,40,832.8103
90.6636,0,9,0,1,41,832.8103
89.1636,0,9,0,2,42,832.8103
87.6639,0,10,0,2,43,931.5989
86.1639,0,10,0,3,44,931.5989
84.6639,0,10,0,4,45,931.5989
83.1843,0,10,0,5,46,931.5989
81.9015,0,12,0,4,47,1117.9119
80.5838,0,12,0,5,48,1117.9119
79.2842,0,13,0,7,49,1210.0948
77.9425,0,13,0,9,50,1210.0948
76.7977,0,15,0,10,51,1397.0462
75.6121,0,16,0,10,52,1490.8279
74.468,0,17,0,10,53,1578.6976
73.408,0,17,0,10,54,1578.6976
72.358,0,17,0,10,55,1578.6976
71.3973,0,19,0,10,56,1757.3396
70.415,0,20,0,10,57,1845.9758
69.29,0,20,0,12,58,1845.9758
68.2094,0,21,0,15,59,1934.6518
67.0106,0,22,0,14,60,2026.1646
65.8106,0,22,0,15,61,2026.1646
64.6756,0,23,0,15,62,2125.3019
63.4756,0,23,0,15,63,2125.3019
62.2756,0,23,0,15,64,2125.3019
61.1406,0,23,0,15,65,2125.3019
60.0831,0,24,0,15,66,2217.5772
58.9581,0,24,0,17,67,2217.5772
57.9112,0,25,0,18,68,2304.8031
56.8397,0,25,0,18,69,2304.8031
55.7571,0,25,0,18,70,2304.8031
54.6876,0,26,0,19,71,2399.44
53.4876,0,26,0,20,72,2399.44
52.1376,0,26,1,19,73,2379.44
50.7126,0,26,1,19,74,2379.44
49.3202,0,27,1,19,75,2478.2285
47.9702,0,27,1,19,76,2478.2285
46.6202,0,27,2,18,77,2458.2285
45.2705,0,27,2,19,78,2458.2285
43.9417,0,27,2,19,79,2458.2285
42.9667,0,27,2,20,80,2458.2285
41.953,0,28,2,20,81,2558.0139
41.0034,0,28,2,20,82,2558.0139
40.1039,0,28,2,20,83,2558.0139
39.2039,0,28,2,20,84,2558.0139
38.3594,0,28,2,20,85,2558.0139
37.6713,0,29,2,20,86,2656.0009
37.0737,0,31,2,20,87,2843.8807
36.5625,0,32,2,20,88,2932.517
36.3879,0,33,3,19,89,3004.6999
36.0903,0,34,3,20,90,3095.8151
35.9044,0,35,3,20,91,3188.8336
35.6794,0,35,3,20,92,3188.8336
35.4544,0,35,3,20,93,3188.8336
35.3032,0,36,3,21,94,3279.2614
35.4532,0,36,4,20,95,3259.2614
35.6032,0,36,4,20,96,3259.2614
35.7532,0,36,5,19,97,3239.2614
35.5282,0,36,6,18,98,3219.2614
35.3032,0,36,6,19,99,3219.2614
35.1094,0,36,6,19,100,3219.2614
34.9594,0,36,6,20,101,3219.2614
34.8751,0,36,7,19,102,3199.2614
35.2161,0,37,8,19,103,3273.8983
35.5161,0,37,8,21,104,3273.8983
35.8161,0,37,8,21,105,3273.8983
36.1161,0,37,8,21,106,3273.8983
36.0411,0,37,8,21,107,3273.8983
35.9661,0,37,8,21,108,3273.8983
35.9968,0,37,8,22,109,3273.8983
36.0718,0,37,9,21,110,3253.8983
36.1468,0,37,9,22,111,3253.8983
35.8703,0,37,10,20,112,3233.8983
36.0203,0,37,12,19,113,3193.8983
36.0953,0,37,12,19,114,3193.8983
36.1703,0,37,12,20,115,3193.8983
36.2453,0,37,12,20,116,3193.8983
36.3685,0,37,12,20,117,3193.8983
36.4684,0,37,12,21,118,3193.8983
36.5434,0,37,12,22,119,3193.8983
36.6184,0,37,12,22,120,3193.8983
36.3184,0,37,12,22,121,3193.8983
36.0184,0,37,13,22,122,3173.8983
35.7184,0,37,13,22,123,3173.8983
35.4653,0,38,13,22,124,3271.7246
35.1653,0,38,13,23,125,3271.7246
34.8653,0,38,13,23,126,3271.7246
34.5864,0,38,15,21,127,3231.7246
34.6614,0,38,15,23,128,3231.7246
34.7447,0,39,15,23,129,3325.2983
34.4916,0,39,15,23,130,3325.2983
34.3126,0,40,15,25,131,3411.7956
34.0126,0,40,18,22,132,3351.7956
33.7384,0,41,18,23,133,3445.059
33.4384,0,41,19,23,134,3425.059
33.1384,0,41,20,22,135,3405.059
32.8401,0,42,20,22,136,3503.046
32.5401,0,42,21,21,137,3483.046
32.1651,0,42,21,22,138,3483.046
31.7901,0,42,22,21,139,3463.046
31.2651,0,42,22,22,140,3463.046
30.7697,0,43,22,22,141,3562.3874
30.245,0,44,23,23,142,3641.176
29.7479,0,44,23,23,143,3641.176
29.3404,0,44,24,23,144,3621.176
28.524,0,44,25,22,145,3601.176
