avg_battery,charging_queue_total,completed_tasks,expired_tasks,pending_tasks,time,total_score
120.0,0,0,0,0,0,0.0
120.0,0,0,0,0,1,0.0
120.0,0,0,0,0,2,0.0
119.85,0,0,0,0,3,0.0
119.55,0,0,0,0,4,0.0
119.25,0,0,0,0,5,0.0
118.8,0,0,0,0,6,0.0
118.2,0,0,0,0,7,0.0
117.6,0,0,0,0,8,0.0
117.0,0,0,0,0,9,0.0
116.4,0,0,0,0,10,0.0
115.8,0,0,0,0,11,0.0
115.2,0,0,0,0,12,0.0
114.6,0,0,0,0,13,0.0
114.0,0,0,0,0,14,0.0
113.25,0,0,0,0,15,0.0
112.5,0,0,0,0,16,0.0
111.6,0,0,0,0,17,0.0
110.55,0,0,0,0,18,0.0
109.5,0,0,0,0,19,0.0
108.3,0,0,0,0,20,0.0
106.95,0,0,0,0,21,0.0
105.45,0,0,0,0,22,0.0
104.0007,0,1,0,0,23,89.2669
102.6098,0,2,0,1,24,187.1587
101.223,0,4,0,1,25,358.6573
99.723,0,4,0,1,26,358.6573
98.223,0,4,0,2,27,358.6573
96.8321,0,4,0,2,28,358.6573
95.4151,0,5,0,1,29,443.5539
93.9151,0,5,0,2,30,443.5539
92.4783,0,6,0,2,31,532.8747
90.9783,0,6,0,4,32,532.8747
89.4783,0,6,0,5,33,532.8747
87.9783,0,6,0,5,34,532.8747
86.4783,0,6,0,7,35,532.8747
84.9783,0,6,0,7,36,532.8747
83.4783,0,6,0,7,37,532.8747
82.0196,0,7,0,9,38,618.8803
80.5344,0,8,0,9,39,707.349
79.0851,0,8,0,9,40,707.349
77.5851,0,8,0,9,41,707.349
76.2298,0,10,0,9,42,877.0502
74.7298,0,10,0,10,43,877.0502
73.2298,0,10,0,10,44,877.0502
71.7298,0,10,0,11,45,877.0502
70.2298,0,10,0,11,46,877.0502
68.7592,0,10,0,12,47,877.0502
67.4063,0,10,0,11,48,877.0502
65.9063,0,10,0,9,49,877.0502
64.4357,0,11,0,9,50,963.0049
62.9357,0,11,0,9,51,963.0049
61.5156,0,12,0,11,52,1055.6179
60.0986,0,12,0,12,53,1055.6179
58.5986,0,12,0,11,54,1055.6179
57.0986,0,12,0,11,55,1055.6179
55.5986,0,12,0,11,56,1055.6179
54.2266,0,13,0,12,57,1149.6624
52.7266,0,13,0,11,58,1149.6624
51.2266,0,13,0,11,59,1149.6624
49.8477,0,14,0,11,60,1242.2754
48.3477,0,14,0,10,61,1242.2754
46.9543,0,15,0,10,62,1333.7147
45.5675,0,16,0,10,63,1427.7592
44.1474,0,16,0,10,64,1427.7592
42.8438,0,16,0,10,65,1427.7592
41.4938,0,16,1,8,66,1407.7592
40.3553,0,16,1,9,67,1407.7592
39.3692,0,17,1,9,68,1500.9482
38.3192,0,17,1,9,69,1500.9482
36.9692,0,17,1,9,70,1500.9482
35.7675,0,18,1,9,71,1600.2966
34.6067,0,19,1,9,72,1692.9096
33.6682,0,19,1,9,73,1692.9096
32.4682,0,19,1,9,74,1692.9096
31.1182,0,19,1,9,75,1692.9096
30.0958,0,20,1,11,76,1792.2581
29.7914,1,20,1,11,77,1792.2581
30.3897,1,20,1,11,78,1792.2581
31.0537,1,20,1,11,79,1792.2581
31.8785,1,21,1,11,80,1885.4935
32.6285,1,21,1,11,81,1885.4935
33.5216,1,22,1,11,82,1975.1572
34.2716,1,22,1,11,83,1975.1572
35.1015,1,22,2,10,84,1955.1572
35.8515,1,22,2,10,85,1955.1572
36.6015,1,22,2,10,86,1955.1572
37.3515,1,22,2,11,87,1955.1572
38.1743,2,22,2,12,88,1955.1572
39.0743,2,22,2,12,89,1955.1572
39.9743,2,22,3,11,90,1935.1572
40.9491,2,22,3,11,91,1935.1572
41.9991,0,22,3,12,92,1935.1572
42.7491,0,22,3,10,93,1935.1572
43.4991,0,22,3,10,94,1935.1572
44.0991,0,22,3,10,95,1935.1572
44.6991,0,22,4,9,96,1915.1572
45.2991,0,22,4,9,97,1915.1572
45.8991,0,22,4,9,98,1915.1572
46.6422,0,22,4,9,99,1915.1572
47.3922,0,22,5,8,100,1895.1572
48.1422,0,22,5,8,101,1895.1572
48.8922,0,22,5,8,102,1895.1572
49.6422,0,22,5,8,103,1895.1572
50.3922,0,22,6,7,104,1875.1572
51.1422,0,22,7,6,105,1855.1572
51.8922,0,22,7,7,106,1855.1572
52.4922,0,22,8,6,107,1835.1572
53.0922,0,22,8,7,108,1835.1572
52.3286,0,24,8,5,109,2015.1298
51.4286,0,24,8,5,110,2015.1298
50.5286,0,24,8,5,111,2015.1298
49.9199,0,26,9,5,112,2179.6325
48.8699,0,26,9,6,113,2179.6325
47.8199,0,26,9,6,114,2179.6325
46.7699,0,26,9,6,115,2179.6325
45.7199,0,26,9,6,116,2179.6325
44.6699,0,26,10,5,117,2159.6325
43.7682,0,26,10,7,118,2159.6325
42.7182,0,26,10,7,119,2159.6325
41.6682,0,26,10,7,120,2159.6325
40.6182,0,26,10,9,121,2159.6325
39.6616,0,27,10,9,122,2253.2792
39.4678,0,28,10,9,123,2344.0731
39.0344,0,28,10,9,124,2344.0731
38.7344,0,28,10,9,125,2344.0731
38.4344,0,28,11,9,126,2324.0731
38.1344,0,28,11,10,127,2324.0731
37.9033,0,28,11,11,128,2324.0731
37.6985,0,28,11,11,129,2324.0731
37.5485,0,28,12,10,130,2304.0731
37.3985,0,28,12,10,131,2304.0731
37.1191,0,28,12,10,132,2304.0731
36.8397,0,29,13,9,133,2377.7199
36.5397,0,29,13,9,134,2377.7199
36.2397,0,29,13,9,135,2377.7199
36.0125,0,29,13,9,136,2377.7199
36.6107,0,30,13,9,137,2474.4914
37.0607,0,30,13,9,138,2474.4914
37.5107,0,30,13,9,139,2474.4914
37.2107,0,30,13,9,140,2474.4914
36.9924,0,30,13,10,141,2474.4914
36.6924,0,30,13,9,142,2474.4914
36.5972,0,30,13,9,143,2474.4914
36.5972,0,30,13,8,144,2474.4914
36.5972,0,30,14,7,145,2454.4914
36.5972,0,30,14,7,146,2454.4914
36.8046,0,32,14,7,147,2639.278
36.8046,0,32,14,7,148,2639.278
36.8046,0,32,14,7,149,2639.278
36.8046,0,32,15,6,150,2619.278
36.8046,0,32,15,6,151,2619.278
36.8046,0,32,15,6,152,2619.278
36.9529,0,32,15,6,153,2619.278
36.3529,0,32,15,6,154,2619.278
35.7529,0,32,15,6,155,2619.278
35.1529,0,32,15,6,156,2619.278
34.5529,0,32,16,5,157,2599.278
33.8029,0,32,16,5,158,2599.278
33.0529,0,32,16,5,159,2599.278
32.3029,0,32,16,5,160,2599.278
31.6596,0,33,16,5,161,2685.5645
30.9627,0,34,16,5,162,2773.5537
30.2127,0,34,16,5,163,2773.5537
29.4627,0,34,16,6,164,2773.5537
28.7127,0,34,16,6,165,2773.5537
28.0219,0,34,16,6,166,2773.5537
27.4219,0,34,16,6,167,2773.5537
26.6719,0,34,16,7,168,2773.5537
25.9863,0,35,16,8,169,2872.5416
25.431,0,37,16,8,170,3054.0529
24.7453,0,37,16,10,171,3054.0529
23.9953,0,37,17,8,172,3034.0529
23.2453,0,37,17,8,173,3034.0529
22.4953,0,37,17,8,174,3034.0529
21.7453,0,37,17,8,175,3034.0529
20.9953,0,37,17,8,176,3034.0529
20.2453,0,37,17,9,177,3034.0529
19.4953,0,37,18,8,178,3014.0529
18.7976,0,38,18,8,179,3109.124
18.0476,0,38,18,9,180,3109.124
17.3507,0,38,18,9,181,3109.124
16.7507,0,38,18,9,182,3109.124
16.2261,0,38,18,9,183,3109.124
15.7761,0,38,19,8,184,3089.124
15.3261,0,38,19,8,185,3089.124
14.9743,0,38,19,8,186,3089.124
14.5766,0,38,19,9,187,3089.124
14.1266,0,38,19,9,188,3089.124
13.6766,0,38,19,10,189,3089.124
13.3214,0,38,19,10,190,3089.124
12.9442,0,38,19,9,191,3089.124
13.2442,0,38,19,9,192,3089.124
13.5442,0,38,19,9,193,3089.124
13.8442,0,38,20,8,194,3069.124
14.1442,0,38,21,7,195,3049.124
14.4442,0,38,21,8,196,3049.124
14.7633,0,39,21,9,197,3142.12
15.0633,0,39,21,9,198,3142.12
15.3633,0,39,21,9,199,3142.12
15.6633,0,39,21,9,200,3142.12
15.9633,0,39,22,9,201,3122.12
16.2633,0,39,22,9,202,3122.12
16.5633,0,39,22,9,203,3122.12
16.8633,0,39,22,10,204,3122.12
17.1751,0,39,22,10,205,3122.12
17.6251,0,39,22,10,206,3122.12
18.0751,0,39,22,10,207,3122.12
17.7941,0,39,22,9,208,3122.12
17.4941,0,39,22,9,209,3122.12
17.1941,0,39,23,9,210,3102.12
16.8941,0,39,23,9,211,3102.12
16.6669,0,39,23,9,212,3102.12
17.1169,0,39,23,9,213,3102.12
17.5669,0,39,23,9,214,3102.12
18.0169,0,39,24,11,215,3082.12
18.4669,0,39,24,11,216,3082.12
18.9169,0,39,24,11,217,3082.12
19.3669,0,39,24,11,218,3082.12
19.8169,0,39,24,11,219,3082.12
20.2669,0,39,24,11,220,3082.12
20.7169,0,39,25,10,221,3062.12
21.1669,0,39,25,10,222,3062.12
21.6169,0,39,26,10,223,3042.12
22.0669,0,39,26,10,224,3042.12
22.5169,0,39,26,10,225,3042.12
22.9669,0,39,26,10,226,3042.12
23.4169,0,39,26,10,227,3042.12
23.8669,0,39,26,10,228,3042.12
24.3169,0,39,26,10,229,3042.12
24.7669,0,39,26,10,230,3042.12
24.4669,0,39,26,10,231,3042.12
24.1669,0,39,26,10,232,3042.12
23.8669,0,39,26,10,233,3042.12
23.5669,0,39,26,10,234,3042.12
23.2669,0,39,26,10,235,3042.12
22.9669,0,39,27,9,236,3022.12
22.6669,0,39,27,10,237,3022.12
22.3669,0,39,27,10,238,3022.12
22.1012,0,39,28,10,239,3002.12
21.8012,0,39,28,10,240,3002.12
21.5012,0,39,29,9,241,2982.12
21.2012,0,39,29,9,242,2982.12
20.9012,0,39,29,9,243,2982.12
20.6012,0,39,29,9,244,2982.12
20.3012,0,39,29,9,245,2982.12
19.8512,0,39,30,8,246,2962.12
19.4655,0,40,30,8,247,3061.1079
19.0155,0,40,30,8,248,3061.1079
18.6938,0,40,30,8,249,3061.1079
18.3938,0,40,30,7,250,3061.1079
18.0938,0,40,30,8,251,3061.1079
17.7938,0,40,30,8,252,3061.1079
17.4938,0,40,30,9,253,3061.1079
17.1938,0,40,30,10,254,3061.1079
16.8938,0,40,30,10,255,3061.1079
16.7369,0,41,31,9,256,3130.7716
16.2869,0,41,32,8,257,3110.7716
15.9012,0,42,32,8,258,3209.7595
15.4512,0,42,33,7,259,3189.7595
15.0656,0,42,33,7,260,3189.7595
14.7656,0,42,33,8,261,3189.7595
14.4656,0,42,33,8,262,3189.7595
14.1656,0,42,33,8,263,3189.7595
13.8656,0,42,33,9,264,3189.7595
13.4156,0,42,33,10,265,3189.7595
13.1139,0,43,33,10,266,3289.1079
12.6998,0,44,34,10,267,3357.6675
12.3981,0,44,34,10,268,3357.6675
12.0981,0,44,34,10,269,3357.6675
11.7981,0,44,34,10,270,3357.6675
11.4981,0,44,34,10,271,3357.6675
11.1981,0,44,34,10,272,3357.6675
11.0412,0,44,34,10,273,3357.6675
10.7412,0,44,34,11,274,3357.6675
10.4412,0,44,34,11,275,3357.6675
10.1412,0,44,34,12,276,3357.6675
9.914,0,44,34,12,277,3357.6675
10.364,0,44,34,12,278,3357.6675
10.814,0,44,34,12,279,3357.6675
11.264,0,44,34,13,280,3357.6675
11.714,0,44,34,13,281,3357.6675
12.164,0,44,34,13,282,3357.6675
12.614,0,44,34,13,283,3357.6675
12.914,0,44,34,13,284,3357.6675
13.25,0,44,35,12,285,3337.6675
13.55,0,44,35,13,286,3337.6675
13.85,0,44,35,13,287,3337.6675
14.1618,0,45,35,13,288,3434.4974
14.4618,0,45,35,14,289,3434.4974
14.7618,0,45,35,14,290,3434.4974
15.0618,0,45,35,15,291,3434.4974
15.3618,0,45,35,15,292,3434.4974
15.6736,0,45,35,16,293,3434.4974
15.9736,0,45,35,17,294,3434.4974
15.5236,0,45,35,16,295,3434.4974
15.1376,0,46,35,17,296,3527.6863
14.7604,0,46,35,18,297,3527.6863
15.0604,0,46,35,18,298,3527.6863
15.3604,0,46,35,18,299,3527.6863
