assigned_time,assigned_vehicle,assigned_vehicles,collaborative,complete_time,deadline,delivered_weight,event_type,origin_node,release_time,remaining_weight,service_distance,service_duration,status,task_id,time,weight
,,{},False,,61,0.0,released,71,3,24.97,0.0,0,pending,191,3,24.97
3,0,{0: 24.97},False,,61,0.0,assigned,71,3,24.97,0.0,0,assigned,191,3,24.97
,,{},False,,40,0.0,released,117,6,9.06,0.0,0,pending,141,6,9.06
6,1,{1: 9.06},False,,40,0.0,assigned,117,6,9.06,0.0,0,assigned,141,6,9.06
,,{},False,,45,0.0,released,63,7,14.41,0.0,0,pending,1,7,14.41
,,{},False,,74,0.0,released,44,8,25.28,0.0,0,pending,124,8,25.28
8,2,{2: 25.28},False,,74,0.0,assigned,44,8,25.28,0.0,0,assigned,124,8,25.28
,,{},False,,42,0.0,released,5,13,12.61,0.0,0,pending,123,13,12.61
13,3,{3: 12.61},False,,42,0.0,assigned,5,13,12.61,0.0,0,assigned,123,13,12.61
,,{},False,,86,0.0,released,66,15,27.71,0.0,0,pending,91,15,27.71
15,4,{4: 27.71},False,,86,0.0,assigned,66,15,27.71,0.0,0,assigned,91,15,27.71
,,{},False,,75,0.0,released,10,17,15.21,0.0,0,pending,3,17,15.21
17,5,{5: 15.21},False,,75,0.0,assigned,10,17,15.21,0.0,0,assigned,3,17,15.21
,,{},False,,51,0.0,released,2,18,1.96,0.0,0,pending,166,18,1.96
,,{},False,,44,0.0,released,63,18,5.11,0.0,0,pending,209,18,5.11
18,6,{6: 1.96},False,,51,0.0,assigned,2,18,1.96,0.0,0,assigned,166,18,1.96
3,0,{},False,18,61,24.97,completed,71,3,0.0,23.2404,15,completed,191,18,24.97
13,3,{},False,19,42,12.61,completed,5,13,0.0,10.2925,6,completed,123,19,12.61
,,{},False,,73,0.0,released,118,24,18.69,0.0,0,pending,164,24,18.69
,,{},False,,75,0.0,released,59,24,21.71,0.0,0,pending,186,24,21.71
24,7,{7: 21.71},False,,75,0.0,assigned,59,24,21.71,0.0,0,assigned,186,24,21.71
24,8,{8: 18.69},False,,73,0.0,assigned,118,24,18.69,0.0,0,assigned,164,24,18.69
,,{},False,,104,0.0,released,85,25,15.56,0.0,0,pending,284,25,15.56
25,9,{9: 15.56},False,,104,0.0,assigned,85,25,15.56,0.0,0,assigned,284,25,15.56
,,{},False,,87,0.0,released,33,27,25.32,0.0,0,pending,228,27,25.32
,,{},False,,54,0.0,released,112,27,13.69,0.0,0,pending,262,27,13.69
27,10,{10: 25.32},False,,87,0.0,assigned,33,27,25.32,0.0,0,assigned,228,27,25.32
,,{},False,,96,0.0,released,23,28,23.35,0.0,0,pending,132,28,23.35
,,{},False,,59,0.0,released,93,28,14.98,0.0,0,pending,218,28,14.98
,,{},False,,76,0.0,released,63,28,10.7,0.0,0,pending,286,28,10.7
28,3,{3: 23.35},False,,96,0.0,assigned,23,28,23.35,0.0,0,assigned,132,28,23.35
28,11,{11: 14.98},False,,59,0.0,assigned,93,28,14.98,0.0,0,assigned,218,28,14.98
6,1,{},False,34,40,9.06,completed,117,6,0.0,43.14,28,completed,141,34,9.06
,,{},False,,108,0.0,released,57,36,17.36,0.0,0,pending,281,36,17.36
36,0,{0: 17.36},False,,108,0.0,assigned,57,36,17.36,0.0,0,assigned,281,36,17.36
15,4,{},False,36,86,27.71,completed,66,15,0.0,32.2703,21,completed,91,36,27.71
,,{},False,,114,0.0,released,11,37,11.98,0.0,0,pending,190,37,11.98
37,12,{12: 11.98},False,,114,0.0,assigned,11,37,11.98,0.0,0,assigned,190,37,11.98
8,2,{},False,37,74,25.28,completed,44,8,0.0,44.9495,29,completed,124,37,25.28
,,{},False,,102,0.0,released,27,40,6.65,0.0,0,pending,55,40,6.65
17,5,{},False,40,75,15.21,completed,10,17,0.0,35.1651,23,completed,3,40,15.21
,,{},False,,94,0.0,released,97,43,28.39,0.0,0,pending,193,43,28.39
