avg_battery,charging_queue_total,completed_tasks,expired_tasks,pending_tasks,time,total_score
120.0,0,0,0,0,0,0.0
120.0,0,0,0,0,1,0.0
120.0,0,0,0,0,2,0.0
119.85,0,0,0,0,3,0.0
119.55,0,0,0,0,4,0.0
119.25,0,0,0,0,5,0.0
118.8,0,0,0,0,6,0.0
118.2,0,0,0,0,7,0.0
117.6,0,0,0,0,8,0.0
117.0,0,0,0,0,9,0.0
116.4,0,0,0,0,10,0.0
115.8,0,0,0,0,11,0.0
115.2,0,0,0,0,12,0.0
114.6,0,0,0,0,13,0.0
114.0,0,0,0,0,14,0.0
113.25,0,0,0,0,15,0.0
112.5,0,0,0,0,16,0.0
111.6,0,0,0,0,17,0.0
110.55,0,0,0,0,18,0.0
109.5,0,0,0,0,19,0.0
108.3,0,0,0,0,20,0.0
106.95,0,0,0,0,21,0.0
105.45,0,0,0,0,22,0.0
104.0007,0,1,0,0,23,89.2669
102.6098,0,2,0,1,24,187.1587
101.223,0,4,0,1,25,358.6573
99.723,0,4,0,1,26,358.6573
98.223,0,4,0,2,27,358.6573
96.8321,0,4,0,2,28,358.6573
95.4151,0,5,0,1,29,443.5539
93.9151,0,5,0,2,30,443.5539
92.4783,0,6,0,2,31,532.8747
90.9783,0,6,0,4,32,532.8747
89.4783,0,6,0,5,33,532.8747
87.9783,0,6,0,5,34,532.8747
86.4783,0,6,0,7,35,532.8747
84.9783,0,6,0,7,36,532.8747
83.4783,0,6,0,7,37,532.8747
82.0196,0,7,0,9,38,618.8803
80.5344,0,8,0,9,39,707.349
79.0851,0,8,0,9,40,707.349
77.5851,0,8,0,9,41,707.349
76.2298,0,10,0,9,42,877.0502
74.7298,0,10,0,10,43,877.0502
73.2298,0,10,0,10,44,877.0502
71.7298,0,10,0,11,45,877.0502
70.2298,0,10,0,11,46,877.0502
68.7592,0,10,0,12,47,877.0502
67.4063,0,10,0,11,48,877.0502
65.9063,0,10,0,9,49,877.0502
64.4063,0,10,0,9,50,877.0502
62.9063,0,10,0,9,51,877.0502
61.4458,0,11,0,11,52,961.76
60.0288,0,11,0,12,53,961.76
58.5288,0,11,0,11,54,961.76
57.0288,0,11,0,11,55,961.76
55.5288,0,11,0,11,56,961.76
54.2999,0,13,0,12,57,1145.4681
52.7999,0,13,0,11,58,1145.4681
51.2999,0,13,0,11,59,1145.4681
49.9211,0,14,0,11,60,1238.0811
48.4211,0,14,0,10,61,1238.0811
46.9211,0,14,0,10,62,1238.0811
45.5343,0,15,0,10,63,1332.1255
44.0343,0,15,0,10,64,1332.1255
42.5807,0,15,0,10,65,1332.1255
41.0807,0,15,1,8,66,1312.1255
39.7921,0,15,1,9,67,1312.1255
38.4421,0,15,1,8,68,1312.1255
37.0921,0,15,1,8,69,1312.1255
35.5921,0,15,1,9,70,1312.1255
34.3242,0,17,1,9,71,1497.018
32.9041,0,17,1,9,72,1497.018
31.6655,0,17,1,9,73,1497.018
30.4152,0,18,1,9,74,1588.4573
28.9152,0,18,1,10,75,1588.4573
27.5915,0,19,1,12,76,1681.6463
27.0863,1,20,1,11,77,1769.1888
27.3091,2,20,1,11,78,1769.1888
27.689,2,21,1,11,79,1861.8017
27.989,2,21,1,11,80,1861.8017
28.289,2,21,1,11,81,1861.8017
28.589,2,21,1,11,82,1861.8017
28.889,2,21,1,11,83,1861.8017
29.189,2,21,2,10,84,1841.8017
29.489,2,21,2,10,85,1841.8017
29.789,2,21,2,10,86,1841.8017
30.2278,2,22,2,11,87,1935.0372
30.6343,2,22,2,12,88,1935.0372
30.9343,2,22,2,12,89,1935.0372
31.2343,2,22,2,12,90,1935.0372
31.687,3,22,2,12,91,1935.0372
32.2098,2,22,2,13,92,1935.0372
32.5098,2,22,3,10,93,1915.0372
32.8936,2,22,3,10,94,1915.0372
33.4164,3,22,3,11,95,1915.0372
34.0164,3,22,3,11,96,1915.0372
34.7156,3,22,3,11,97,1915.0372
35.3904,3,22,3,11,98,1915.0372
35.9904,3,22,3,11,99,1915.0372
36.5904,3,22,4,10,100,1895.0372
37.2632,4,22,5,9,101,1875.0372
38.086,5,22,5,9,102,1875.0372
38.986,5,22,5,9,103,1875.0372
39.886,5,22,6,8,104,1855.0372
40.786,5,22,7,8,105,1835.0372
41.686,5,22,7,9,106,1835.0372
42.586,5,22,8,9,107,1815.0372
43.595,3,22,8,10,108,1815.0372
44.195,3,22,8,7,109,1815.0372
44.795,3,22,8,7,110,1815.0372
45.395,3,22,8,7,111,1815.0372
45.995,3,22,9,7,112,1795.0372
46.619,3,23,9,9,113,1881.6124
47.219,3,23,9,9,114,1881.6124
47.819,3,23,9,9,115,1881.6124
48.419,3,23,9,9,116,1881.6124
49.019,3,23,9,9,117,1881.6124
49.619,3,23,9,11,118,1881.6124
50.219,3,23,9,11,119,1881.6124
50.8602,3,24,9,11,120,1974.0593
51.4602,3,24,10,12,121,1954.0593
52.0602,3,24,10,12,122,1954.0593
52.6602,3,24,11,11,123,1934.0593
53.2602,2,24,11,12,124,1934.0593
53.7102,1,24,11,11,125,1934.0593
54.0102,1,24,11,10,126,1934.0593
54.3102,1,24,11,11,127,1934.0593
54.6413,1,25,11,12,128,2021.3098
54.9413,1,25,11,13,129,2021.3098
55.2413,1,25,11,13,130,2021.3098
55.5413,1,25,11,13,131,2021.3098
55.9774,1,26,11,14,132,2106.4344
56.2774,1,26,11,14,133,2106.4344
56.5774,1,26,11,14,134,2106.4344
56.894,1,26,11,14,135,2106.4344
57.194,1,26,11,13,136,2106.4344
57.494,1,26,11,13,137,2106.4344
57.9434,1,26,11,13,138,2106.4344
58.2434,1,26,11,12,139,2106.4344
58.5434,1,26,11,13,140,2106.4344
58.8434,0,26,11,14,141,2106.4344
58.9934,0,26,11,13,142,2106.4344
59.1434,0,26,11,13,143,2106.4344
58.6916,0,27,11,12,144,2203.206
58.0916,0,27,12,11,145,2183.206
57.4916,0,27,12,11,146,2183.206
56.8916,0,27,12,11,147,2183.206
56.3228,0,27,12,11,148,2183.206
55.8589,0,28,13,9,149,2248.3306
55.4071,0,28,15,8,150,2208.3306
54.8071,0,28,15,7,151,2208.3306
54.2587,0,28,15,7,152,2208.3306
53.6587,0,28,15,6,153,2208.3306
53.2601,0,30,15,7,154,2393.0914
52.6601,0,30,15,7,155,2393.0914
52.2083,0,31,15,7,156,2489.863
51.6083,0,31,16,7,157,2469.863
51.0083,0,31,16,8,158,2469.863
50.4083,0,31,16,8,159,2469.863
49.2065,0,31,16,7,160,2469.863
47.8565,0,31,16,7,161,2469.863
46.6753,0,32,16,7,162,2563.5097
45.4319,0,32,16,7,163,2563.5097
44.1547,0,32,16,7,164,2563.5097
43.5547,0,32,16,7,165,2563.5097
43.1401,0,32,16,7,166,2563.5097
43.2901,0,32,16,6,167,2563.5097
43.4401,0,32,16,8,168,2563.5097
43.6417,0,32,16,9,169,2563.5097
43.9245,0,33,16,8,170,2645.3991
44.0745,0,33,16,10,171,2645.3991
44.245,0,33,16,10,172,2645.3991
44.4482,0,33,16,10,173,2645.3991
44.5982,0,33,16,10,174,2645.3991
44.7482,0,33,16,10,175,2645.3991
45.0464,1,34,16,10,176,2737.3485
45.4714,2,35,16,11,177,2832.4196
45.9214,2,35,17,10,178,2812.4196
46.3714,2,35,19,8,179,2772.4196
46.8214,2,35,19,9,180,2772.4196
47.2714,2,35,19,9,181,2772.4196
47.7214,1,35,20,8,182,2752.4196
48.0214,0,35,20,7,183,2752.4196
48.1714,0,35,20,6,184,2752.4196
48.3737,0,35,20,6,185,2752.4196
48.5237,0,35,20,5,186,2752.4196
48.7705,0,37,20,7,187,2938.0196
49.0533,0,38,20,7,188,3019.9091
49.343,0,38,20,8,189,3019.9091
49.493,0,38,20,8,190,3019.9091
49.6866,0,39,20,8,191,3114.9432
49.8366,0,39,20,8,192,3114.9432
50.1322,2,39,20,8,193,3114.9432
50.5822,2,39,21,7,194,3094.9432
51.0922,2,39,22,6,195,3074.9432
51.6922,2,39,22,7,196,3074.9432
52.2922,2,39,22,8,197,3074.9432
52.8922,1,39,22,8,198,3074.9432
53.3422,1,39,22,7,199,3074.9432
53.7922,0,39,22,7,200,3074.9432
54.0922,0,39,23,5,201,3054.9432
54.4113,0,39,23,5,202,3054.9432
54.7113,0,39,23,4,203,3054.9432
55.0113,0,39,23,5,204,3054.9432
55.3113,0,39,23,5,205,3054.9432
55.6113,0,39,23,5,206,3054.9432
55.9113,0,39,23,5,207,3054.9432
56.3593,0,40,23,5,208,3138.6909
56.6593,0,40,24,4,209,3118.6909
56.9593,0,40,25,5,210,3098.6909
57.2593,0,40,25,5,211,3098.6909
57.6321,1,40,25,5,212,3098.6909
58.1421,1,40,25,5,213,3098.6909
58.7421,0,40,25,5,214,3098.6909
59.3403,0,40,25,7,215,3098.6909
59.9363,0,41,25,6,216,3187.7229
60.3863,0,41,25,6,217,3187.7229
60.0863,0,41,25,5,218,3187.7229
59.7863,0,41,25,5,219,3187.7229
59.4863,0,41,25,5,220,3187.7229
59.1863,0,41,25,5,221,3187.7229
58.8863,0,41,25,5,222,3187.7229
58.5863,0,41,26,4,223,3167.7229
58.2863,0,41,26,4,224,3167.7229
58.0572,0,42,26,4,225,3253.2113
57.7572,0,42,26,4,226,3253.2113
57.5466,0,43,26,4,227,3345.2212
57.2466,0,43,26,4,228,3345.2212
56.9466,0,43,26,4,229,3345.2212
56.6879,0,43,26,4,230,3345.2212
56.5379,0,43,26,5,231,3345.2212
55.6379,0,43,26,4,232,3345.2212
54.7379,0,43,26,4,233,3345.2212
53.8379,0,43,26,4,234,3345.2212
53.0052,0,44,26,4,235,3432.6272
52.1052,0,44,26,4,236,3432.6272
51.3267,0,44,26,5,237,3432.6272
50.4267,0,44,26,4,238,3432.6272
49.5267,0,44,26,4,239,3432.6272
48.6267,0,44,26,5,240,3432.6272
47.7267,0,44,27,4,241,3412.6272
46.8267,0,44,27,4,242,3412.6272
46.0952,0,45,27,4,243,3496.3241
45.1952,0,45,27,3,244,3496.3241
44.2952,0,45,27,3,245,3496.3241
43.2452,0,45,27,3,246,3496.3241
42.2595,0,46,27,3,247,3595.312
41.2803,0,46,27,3,248,3595.312
40.4407,0,47,27,3,249,3684.3439
39.5407,0,47,27,3,250,3684.3439
38.6407,0,47,27,4,251,3684.3439
37.8135,0,47,27,4,252,3684.3439
37.6635,0,47,27,5,253,3684.3439
37.6565,0,48,27,6,254,3774.0076
37.5739,0,48,27,6,255,3774.0076
37.5739,0,48,27,6,256,3774.0076
37.4239,0,48,28,5,257,3754.0076
37.3382,0,49,28,5,258,3852.9955
37.1882,0,49,28,5,259,3852.9955
37.1026,0,49,28,5,260,3852.9955
37.1026,0,49,28,6,261,3852.9955
37.1026,0,49,28,6,262,3852.9955
37.1026,0,49,28,6,263,3852.9955
37.1026,0,49,28,7,264,3852.9955
37.022,0,50,28,8,265,3938.9958
37.1703,0,51,28,8,266,4038.3442
37.0203,0,51,28,8,267,4038.3442
37.0186,0,51,28,8,268,4038.3442
37.0186,0,51,29,7,269,4018.3442
36.39,0,51,29,6,270,4018.3442
35.7831,0,51,29,5,271,4018.3442
35.0331,0,51,29,5,272,4018.3442
34.2831,0,51,29,5,273,4018.3442
33.5331,0,51,29,6,274,4018.3442
32.8559,0,51,29,6,275,4018.3442
32.8559,0,51,29,7,276,4018.3442
32.9199,0,52,29,7,277,4111.5332
32.9199,0,52,29,7,278,4111.5332
32.9199,0,52,29,7,279,4111.5332
32.9199,0,52,29,8,280,4111.5332
32.9199,0,52,29,8,281,4111.5332
32.9199,0,52,29,8,282,4111.5332
32.9199,0,52,29,8,283,4111.5332
32.8305,0,53,29,8,284,4202.1308
32.6805,0,53,30,7,285,4182.1308
32.5305,0,53,30,9,286,4182.1308
32.4838,0,54,30,9,287,4271.4516
32.5596,0,55,30,9,288,4368.2815
32.7096,0,55,30,10,289,4368.2815
32.8596,0,55,30,10,290,4368.2815
33.0096,0,55,30,11,291,4368.2815
33.1596,0,55,30,11,292,4368.2815
33.1714,0,55,30,11,293,4368.2815
32.2714,0,55,30,10,294,4368.2815
31.3714,0,55,30,10,295,4368.2815
30.4714,0,55,30,11,296,4368.2815
29.6442,0,55,30,12,297,4368.2815
29.4942,0,55,30,12,298,4368.2815
29.4924,0,56,30,12,299,4465.0531
