charging_slots,node_id,occupied_piles,queue_length,station_id,time,waiting_vehicles
"[None, None]",62,0,0,1,107,[]
"[None, None]",63,0,0,2,107,[]
"[None, None]",64,0,0,3,107,[]
"[7, 5]",61,2,3,0,108,"[6, 9, 8]"
"[None, None]",62,0,0,1,108,[]
"[None, None]",63,0,0,2,108,[]
"[None, None]",64,0,0,3,108,[]
"[7, 5]",61,2,3,0,109,"[6, 9, 8]"
"[None, None]",62,0,0,1,109,[]
"[None, None]",63,0,0,2,109,[]
"[None, None]",64,0,0,3,109,[]
"[7, 5]",61,2,3,0,110,"[6, 9, 8]"
"[None, None]",62,0,0,1,110,[]
"[None, None]",63,0,0,2,110,[]
"[None, None]",64,0,0,3,110,[]
"[7, 5]",61,2,3,0,111,"[6, 9, 8]"
"[None, None]",62,0,0,1,111,[]
"[None, None]",63,0,0,2,111,[]
"[None, None]",64,0,0,3,111,[]
"[7, 5]",61,2,3,0,112,"[6, 9, 8]"
"[None, None]",62,0,0,1,112,[]
"[None, None]",63,0,0,2,112,[]
"[None, None]",64,0,0,3,112,[]
"[7, 5]",61,2,3,0,113,"[6, 9, 8]"
"[None, None]",62,0,0,1,113,[]
"[None, None]",63,0,0,2,113,[]
"[None, None]",64,0,0,3,113,[]
"[7, 5]",61,2,3,0,114,"[6, 9, 8]"
"[None, None]",62,0,0,1,114,[]
"[None, None]",63,0,0,2,114,[]
"[None, None]",64,0,0,3,114,[]
"[7, 5]",61,2,3,0,115,"[6, 9, 8]"
"[None, None]",62,0,0,1,115,[]
"[None, None]",63,0,0,2,115,[]
"[None, None]",64,0,0,3,115,[]
"[7, 5]",61,2,3,0,116,"[6, 9, 8]"
"[None, None]",62,0,0,1,116,[]
"[None, None]",63,0,0,2,116,[]
"[None, None]",64,0,0,3,116,[]
"[7, 5]",61,2,3,0,117,"[6, 9, 8]"
"[None, None]",62,0,0,1,117,[]
"[None, None]",63,0,0,2,117,[]
"[None, None]",64,0,0,3,117,[]
