episode,seed,scale_index,scale,epsilon,total_reward,steps,final_score,completed_tasks,expired_tasks,eval_score_mean,eval_reward_mean,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count,action_5_count,action_6_count,action_7_count
134.0,141.0,0.0,small,0.10216986407207726,3234.70750423129,74.0,2706.9055913138627,30.0,0.0,2479.374453945292,2938.4825618704335,13.0,28.0,0.0,21.0,6.0,3.0,2.0,1.0
135.0,142.0,1.0,medium,0.10165901475171688,2385.6711865312477,131.0,2453.075928810215,36.0,43.0,2920.5870661855174,2922.3018879079177,9.0,25.0,7.0,35.0,21.0,6.0,23.0,5.0
136.0,143.0,0.0,small,0.10115071967795829,2930.3576617267936,77.0,2474.640770443926,28.0,2.0,2453.4063864680124,2915.9155119668753,17.0,15.0,1.0,23.0,8.0,0.0,12.0,1.0
137.0,144.0,1.0,medium,0.10064496607956849,4537.061913493547,154.0,4169.3352210428075,52.0,33.0,3650.4841919392015,3816.4807719329933,26.0,17.0,1.0,46.0,20.0,7.0,35.0,2.0
138.0,145.0,0.0,small,0.10014174124917065,3068.157652217731,82.0,2586.6344635871883,29.0,1.0,2625.685769977207,3120.7813819392522,41.0,12.0,5.0,13.0,7.0,2.0,1.0,1.0
139.0,146.0,1.0,medium,0.09964103254292479,3705.5510245735336,170.0,3688.433254191969,50.0,41.0,2888.2729699393744,2941.3399932655325,15.0,56.0,21.0,36.0,9.0,15.0,12.0,6.0
140.0,147.0,0.0,small,0.09914282738021017,2942.7690767764097,72.0,2472.564571960579,28.0,2.0,2369.1044441390404,2810.0106424869828,34.0,0.0,0.0,18.0,8.0,0.0,12.0,0.0
141.0,148.0,1.0,medium,0.09864711324330912,4486.867257793138,167.0,4251.02882518973,54.0,36.0,2498.876292352152,2440.5663069430925,35.0,4.0,16.0,33.0,37.0,14.0,26.0,2.0
142.0,149.0,0.0,small,0.09815387767709258,3201.8291378309673,79.0,2687.197314774362,30.0,0.0,2527.592229167015,3003.3551979248477,11.0,17.0,20.0,3.0,15.0,1.0,10.0,2.0
143.0,150.0,1.0,medium,0.09766310828870711,4793.868745347071,160.0,4435.12970303736,55.0,29.0,2528.6432860633477,2485.7694369635146,32.0,16.0,23.0,2.0,41.0,17.0,23.0,6.0
144.0,151.0,0.0,small,0.09717479274726358,3264.6173704909693,79.0,2733.855394433161,30.0,0.0,2523.7130820465795,2996.369305477498,33.0,8.0,1.0,15.0,12.0,1.0,0.0,9.0
145.0,152.0,1.0,medium,0.09668891878352726,1710.4499020487287,131.0,1928.2037368538895,33.0,56.0,2951.8938078763445,2979.4741555063238,5.0,15.0,1.0,53.0,7.0,0.0,31.0,19.0
146.0,153.0,0.0,small,0.09620547418960962,3219.604122807297,79.0,2693.2293248798683,30.0,0.0,2221.59729400038,2622.5536711523855,24.0,16.0,1.0,12.0,7.0,2.0,1.0,16.0
147.0,154.0,1.0,medium,0.09572444681866157,5212.830370958729,173.0,4779.061950601174,59.0,31.0,3488.41394117346,3616.6671827475143,34.0,39.0,9.0,11.0,4.0,23.0,47.0,6.0
148.0,155.0,0.0,small,0.09524582458456826,3296.1029434071415,78.0,2763.3694997088037,30.0,0.0,2517.087656479361,2987.572409320645,23.0,18.0,1.0,4.0,6.0,1.0,2.0,23.0
149.0,156.0,1.0,medium,0.09476959546164541,878.6799975901083,119.0,1202.3061773729974,26.0,58.0,3552.8820383560546,3707.032306584801,14.0,6.0,9.0,9.0,7.0,9.0,24.0,41.0
150.0,157.0,0.0,small,0.09429574748433718,3207.7004471352843,77.0,2688.1849118623645,30.0,0.0,2432.411155715257,2881.550062866066,18.0,20.0,2.0,1.0,2.0,0.0,2.0,32.0
151.0,158.0,1.0,medium,0.09382426874691549,2018.9535839696096,132.0,2194.6227532866606,34.0,47.0,2883.687464467021,2931.4665465818075,22.0,14.0,19.0,2.0,22.0,26.0,2.0,25.0
152.0,159.0,0.0,small,0.09335514740318092,3307.8690706073185,82.0,2767.7953990821593,30.0,0.0,2526.0167419727263,3007.377985287472,20.0,1.0,0.0,0.0,30.0,0.0,26.0,5.0
153.0,160.0,1.0,medium,0.09288837166616501,4227.966179300307,167.0,4062.6909683229023,52.0,35.0,2770.3529423589916,2686.9639158326186,24.0,15.0,4.0,13.0,45.0,1.0,38.0,27.0
154.0,161.0,0.0,small,0.09242392980783419,3074.4179720639704,77.0,2586.8042216262347,29.0,1.0,2669.9331270891485,3180.3819521099526,15.0,0.0,2.0,13.0,32.0,2.0,10.0,3.0
155.0,162.0,1.0,medium,0.09196181015879502,4787.274605530644,174.0,4454.1942235360475,55.0,28.0,3284.99602703359,3395.7967109591596,33.0,0.0,10.0,7.0,65.0,10.0,30.0,19.0
156.0,163.0,0.0,small,0.09150200110800105,2928.179248424525,75.0,2464.7510447508325,28.0,2.0,2523.5151670992254,3001.376599174262,11.0,1.0,2.0,0.0,20.0,0.0,27.0,14.0
157.0,164.0,1.0,medium,0.09104449110246104,3778.671792074201,146.0,3610.2189359632293,47.0,36.0,2511.6814170466523,2443.4988960428705,22.0,4.0,6.0,21.0,36.0,14.0,20.0,23.0
158.0,165.0,0.0,small,0.09058926864694875,2233.0370273112967,71.0,1925.4948905705266,23.0,7.0,2658.0292000856484,3165.325301492865,10.0,0.0,21.0,6.0,7.0,6.0,8.0,13.0
159.0,166.0,1.0,medium,0.090136322303714,5973.191201650863,174.0,5393.034400077148,64.0,28.0,3397.1499502228744,3463.9398946002625,66.0,3.0,4.0,4.0,51.0,6.0,31.0,9.0
160.0,167.0,0.0,small,0.08968564069219544,3185.5098046183243,79.0,2676.6020191274242,30.0,0.0,2656.708381152454,3162.88840999372,37.0,0.0,1.0,5.0,13.0,2.0,20.0,1.0
161.0,168.0,1.0,medium,0.08923721248873447,4087.5154660887138,166.0,3922.8647198534723,51.0,36.0,3249.2615838326597,3351.3492704844043,36.0,4.0,8.0,9.0,67.0,15.0,27.0,0.0
162.0,169.0,0.0,small,0.08879102642629079,3098.735805731232,77.0,2606.9177639999825,29.0,1.0,2534.8767705584605,3010.7962636381185,21.0,0.0,1.0,12.0,19.0,4.0,18.0,2.0
163.0,170.0,1.0,medium,0.08834707129415934,3716.1950701389023,162.0,3535.2775860608194,46.0,33.0,3914.3271005302413,4145.050534064391,20.0,3.0,6.0,24.0,32.0,29.0,48.0,0.0
164.0,171.0,0.0,small,0.08790533593768854,2927.665219161795,76.0,2471.5705509164923,28.0,2.0,2304.716529962599,2729.044414482818,31.0,3.0,2.0,17.0,8.0,2.0,13.0,0.0
165.0,172.0,1.0,medium,0.0874658092580001,2010.8389480389842,133.0,2184.26745930344,36.0,57.0,2957.8129862865567,2970.7411990208416,27.0,4.0,3.0,7.0,51.0,14.0,18.0,9.0
166.0,173.0,0.0,small,0.0870284802117101,2446.6223588581147,62.0,2060.8002502322843,24.0,6.0,2541.3698599762874,3017.288302500044,15.0,2.0,0.0,20.0,15.0,6.0,0.0,4.0
167.0,174.0,1.0,medium,0.08659333781065155,2458.051739708493,149.0,2639.022430515307,39.0,46.0,3614.252877870715,3795.907321738624,3.0,12.0,3.0,7.0,79.0,31.0,10.0,4.0
168.0,175.0,0.0,small,0.0861603711215983,3279.4457241810883,83.0,2748.723926903363,30.0,0.0,2292.0053189811324,2707.989361267431,6.0,1.0,1.0,23.0,41.0,1.0,0.0,10.0
169.0,176.0,1.0,medium,0.0857295692659903,3221.7804735466293,147.0,3124.2232541254007,43.0,42.0,3115.4990657418243,3160.1079814589175,9.0,1.0,1.0,7.0,86.0,31.0,6.0,6.0
170.0,177.0,0.0,small,0.08530092141966035,3279.3246593082117,75.0,2748.470082083767,30.0,0.0,2572.3413843015264,3055.5100000682855,8.0,3.0,0.0,7.0,40.0,1.0,1.0,15.0
171.0,178.0,1.0,medium,0.08487441681256205,4805.16062855107,157.0,4426.882596970848,54.0,27.0,3429.997649053427,3565.105295754707,14.0,8.0,5.0,25.0,76.0,8.0,12.0,9.0
172.0,179.0,0.0,small,0.08445004472849925,3289.1678969666023,74.0,2755.6326032061233,30.0,0.0,2620.575139807366,3121.500155050801,11.0,14.0,1.0,13.0,13.0,10.0,0.0,12.0
173.0,180.0,1.0,medium,0.08402779450485676,6534.989660940707,183.0,5782.266783656625,68.0,20.0,4235.562950688659,4491.780039450758,24.0,31.0,7.0,2.0,52.0,33.0,14.0,20.0
174.0,181.0,0.0,small,0.08360765553233247,2421.832817832054,64.0,2063.0999284548557,24.0,6.0,2536.15629589047,3022.4942681658035,6.0,10.0,0.0,4.0,14.0,11.0,3.0,16.0
175.0,182.0,1.0,medium,0.0831896172546708,3781.342855316192,137.0,3572.6940768965346,48.0,43.0,3257.3848251402455,3369.2049620386283,4.0,12.0,8.0,10.0,39.0,21.0,31.0,12.0
176.0,183.0,0.0,small,0.08277366916839746,2957.0517233900705,79.0,2485.100367519618,28.0,2.0,2458.8534733917454,2920.4877668973427,4.0,16.0,1.0,24.0,17.0,5.0,1.0,11.0
177.0,184.0,1.0,medium,0.08235980082255547,4744.040192616044,157.0,4361.057502073682,54.0,31.0,3610.438806046927,3810.817307489238,34.0,3.0,1.0,10.0,62.0,16.0,10.0,21.0
178.0,185.0,0.0,small,0.08194800181844268,2611.9378239588495,73.0,2227.1429882802768,26.0,4.0,2548.190931370129,3030.6876552082545,3.0,4.0,6.0,6.0,24.0,14.0,2.0,14.0
179.0,186.0,1.0,medium,0.08153826180935046,2282.4317141166844,132.0,2352.272749951282,35.0,45.0,3106.988472037221,3183.202683915147,5.0,24.0,2.0,10.0,42.0,38.0,7.0,4.0
180.0,187.0,0.0,small,0.08113057050030371,3222.1197263523563,85.0,2705.471140727229,30.0,0.0,2354.1231519838952,2787.2682465540584,18.0,13.0,1.0,0.0,8.0,23.0,1.0,21.0
181.0,188.0,1.0,medium,0.0807249176478022,3554.0057280614938,152.0,3342.582617687809,44.0,35.0,1790.0321328742812,1585.79452557176,34.0,10.0,7.0,13.0,49.0,29.0,10.0,0.0
182.0,189.0,0.0,small,0.08032129305956318,2811.2725261338687,70.0,2379.171762051522,27.0,3.0,2637.4271049894046,3138.6472443221587,25.0,15.0,2.0,5.0,13.0,4.0,4.0,2.0
183.0,190.0,1.0,medium,0.07991968659426536,3021.0617633635675,141.0,2939.4224332930726,41.0,44.0,3615.4692233033056,3822.4644194161338,42.0,15.0,2.0,4.0,38.0,37.0,3.0,0.0
184.0,191.0,0.0,small,0.07952008816129404,2608.067687305489,74.0,2199.4296367181405,25.0,5.0,2523.4510624440363,2995.1295986688274,26.0,22.0,0.0,8.0,10.0,8.0,0.0,0.0
185.0,192.0,1.0,medium,0.07912248772048756,6611.96485213382,166.0,5845.409733063546,68.0,22.0,2884.2392735806584,2903.08279029047,15.0,25.0,3.0,22.0,27.0,42.0,1.0,31.0
186.0,193.0,0.0,small,0.07872687528188513,2797.833823762165,79.0,2370.7551024587283,27.0,3.0,2298.6711158274734,2723.0160440926443,7.0,20.0,7.0,19.0,3.0,11.0,1.0,11.0
187.0,194.0,1.0,medium,0.0783332409054757,2023.5348282805876,129.0,2145.2996251154814,33.0,45.0,3912.730029969022,4160.367916605014,8.0,26.0,5.0,6.0,34.0,42.0,7.0,1.0
188.0,195.0,0.0,small,0.07794157470094833,2592.3558239500617,63.0,2179.3670539618843,25.0,5.0,2484.3863490029808,2942.3738444857267,7.0,22.0,2.0,3.0,7.0,21.0,0.0,1.0
189.0,196.0,1.0,medium,0.07755186682744358,2655.7623766570023,132.0,2691.5357721265,38.0,41.0,3138.9548226713073,3214.81395218215,29.0,6.0,2.0,23.0,43.0,23.0,6.0,0.0
190.0,197.0,0.0,small,0.07716410749330636,3095.3526091947074,79.0,2598.8971143304143,29.0,1.0,2439.1034432671345,2894.9744657031188,4.0,4.0,1.0,41.0,10.0,19.0,0.0,0.0
191.0,198.0,1.0,medium,0.07677828695583983,2628.375447727247,139.0,2667.538049690116,39.0,46.0,3204.3178521158484,3300.4694211026626,47.0,0.0,35.0,6.0,11.0,34.0,4.0,2.0
192.0,199.0,0.0,small,0.07639439552106063,3266.6673962020204,79.0,2739.0621900070064,30.0,0.0,2588.01097126685,3078.6659142223293,9.0,5.0,2.0,33.0,10.0,13.0,0.0,7.0
193.0,200.0,1.0,medium,0.07601242354345533,4040.701761600365,168.0,3827.9895377659986,49.0,30.0,3067.7730859737426,3132.0539894588,6.0,16.0,55.0,22.0,6.0,27.0,20.0,16.0
194.0,201.0,0.0,small,0.07563236142573805,3200.6025606000585,78.0,2679.6739053637807,30.0,0.0,2318.834426297918,2735.248453742655,9.0,0.0,13.0,15.0,6.0,8.0,1.0,26.0
195.0,202.0,1.0,medium,0.07525419961860937,4135.944926012207,167.0,3954.00297059237,52.0,39.0,2955.952086062957,2982.9415525406907,18.0,32.0,7.0,11.0,10.0,57.0,21.0,11.0
196.0,203.0,0.0,small,0.07487792862051632,3179.9669853035957,79.0,2670.291533861908,30.0,0.0,2506.5168435779096,2977.9346414229162,4.0,1.0,0.0,16.0,7.0,34.0,0.0,17.0
197.0,204.0,1.0,medium,0.07450353897741373,3109.9719600843273,146.0,3105.336267831662,43.0,41.0,3679.7752047912813,3921.080666573172,25.0,6.0,4.0,15.0,47.0,10.0,27.0,12.0
198.0,205.0,0.0,small,0.07413102128252666,3276.7036829028452,80.0,2749.6877635379556,30.0,0.0,2588.8991989339747,3083.803924424579,3.0,1.0,3.0,32.0,12.0,9.0,0.0,20.0
199.0,206.0,1.0,medium,0.07376036617611402,5352.551456535579,174.0,4906.640134103624,59.0,26.0,3743.9061626483367,3936.799764965849,57.0,3.0,5.0,11.0,37.0,39.0,22.0,0.0
200.0,207.0,0.0,small,0.07339156434523345,3204.5837138173792,81.0,2688.562969964859,30.0,0.0,2368.9162026173267,2806.7032173791795,17.0,2.0,12.0,19.0,8.0,18.0,5.0,0.0
201.0,208.0,1.0,medium,0.07302460652350727,3372.9567764504172,139.0,3265.1375157420653,44.0,41.0,2463.270208024667,2406.8877144512244,46.0,6.0,22.0,14.0,21.0,14.0,14.0,2.0
202.0,209.0,0.0,small,0.07265948349088973,3177.8678228167605,78.0,2665.4505813448973,30.0,0.0,2373.599689299504,2803.339417117664,19.0,13.0,1.0,0.0,20.0,22.0,0.0,3.0
203.0,210.0,1.0,medium,0.07229618607343528,4029.477544283749,175.0,3929.757567722031,51.0,37.0,4059.687545615514,4331.66278356266,41.0,37.0,6.0,0.0,45.0,24.0,22.0,0.0
204.0,211.0,0.0,small,0.0719347051430681,3211.8308126579655,87.0,2699.9577679700387,30.0,0.0,2261.353268015719,2670.174828048471,21.0,20.0,1.0,3.0,6.0,34.0,2.0,0.0
205.0,212.0,1.0,medium,0.07157503161735276,5066.677392095146,172.0,4631.948393491009,57.0,28.0,2938.4299489432547,2917.1152317078495,2.0,81.0,13.0,2.0,21.0,24.0,18.0,11.0
206.0,213.0,0.0,small,0.071217156459266,3287.0820023435253,76.0,2754.265760204703,30.0,0.0,2446.7832387101826,2906.200672317871,5.0,2.0,0.0,1.0,8.0,20.0,38.0,2.0
207.0,214.0,1.0,medium,0.07086107067696967,3379.149547913788,133.0,3234.173610329764,44.0,42.0,3621.9054880414233,3839.017689391648,10.0,0.0,27.0,33.0,22.0,19.0,19.0,3.0
208.0,215.0,0.0,small,0.07050676532358482,3269.1654580734594,72.0,2747.8180718879416,30.0,0.0,2256.0468001638305,2664.2002840042423,4.0,2.0,18.0,18.0,11.0,17.0,0.0,2.0
209.0,216.0,1.0,medium,0.0701542314969669,3982.7318226300304,153.0,3761.0017646726687,48.0,34.0,3200.0952934676097,3273.8561210260336,10.0,3.0,29.0,16.0,16.0,26.0,38.0,15.0
210.0,217.0,0.0,small,0.06980346033948207,2835.5190650899062,68.0,2377.311511831033,27.0,3.0,2638.9970073812283,3141.21661117785,14.0,0.0,6.0,11.0,7.0,29.0,0.0,1.0
211.0,218.0,1.0,medium,0.06945444303778466,4308.862192053765,161.0,4107.268412936352,53.0,38.0,3227.8387353369158,3384.7614456651136,27.0,2.0,6.0,21.0,25.0,36.0,40.0,4.0
212.0,219.0,0.0,small,0.06910717082259574,2950.637201669948,74.0,2487.745533036636,28.0,2.0,2523.711439964908,3000.3268986555086,8.0,1.0,6.0,22.0,5.0,30.0,0.0,2.0
213.0,220.0,1.0,medium,0.06876163496848275,2321.838779505995,133.0,2454.4673398043087,37.0,48.0,3212.1102557207146,3304.1377328130466,13.0,1.0,3.0,2.0,18.0,26.0,33.0,37.0
214.0,221.0,0.0,small,0.06841782679364034,2256.7997751874664,70.0,1924.299373619884,23.0,7.0,2635.5679676616714,3133.1902101690307,23.0,0.0,8.0,2.0,8.0,19.0,3.0,7.0
215.0,222.0,1.0,medium,0.06807573765967213,927.1229671912604,121.0,1211.8132898153824,25.0,53.0,3037.81692481114,3036.9757208635615,15.0,2.0,2.0,8.0,21.0,43.0,23.0,7.0
216.0,223.0,0.0,small,0.06773535897137377,2529.859699598213,70.0,2145.5303058531676,25.0,5.0,2703.459672539954,3220.820105933555,22.0,3.0,3.0,1.0,11.0,26.0,2.0,2.0
217.0,224.0,1.0,medium,0.0673966821765169,1160.3183090344328,122.0,1452.139232636976,28.0,55.0,2880.7048605974146,2876.952884761264,20.0,5.0,4.0,6.0,26.0,36.0,9.0,16.0
218.0,225.0,0.0,small,0.0670596987656343,1701.6609005286289,59.0,1468.5152164952547,19.0,11.0,2496.445551440899,2962.1018455567087,16.0,2.0,7.0,2.0,8.0,15.0,0.0,9.0
219.0,226.0,1.0,medium,0.06672440027180614,2101.1798283290773,136.0,2257.572663506463,35.0,47.0,3959.1710049503145,4189.776047852443,40.0,10.0,29.0,2.0,9.0,22.0,10.0,14.0
220.0,227.0,0.0,small,0.0663907782704471,2255.7170337200723,66.0,1923.0454490082582,23.0,7.0,2636.1309607573376,3138.345030188854,15.0,7.0,3.0,6.0,4.0,24.0,0.0,7.0
221.0,228.0,1.0,medium,0.06605882437909487,6076.810121266134,171.0,5398.803906812474,64.0,23.0,2955.865546909237,3029.4082702751043,20.0,54.0,11.0,12.0,9.0,41.0,22.0,2.0
222.0,229.0,0.0,small,0.0657285302571994,3094.9271340547953,83.0,2613.6895754806997,29.0,1.0,2687.1276913054307,3202.155589020573,10.0,28.0,21.0,1.0,7.0,5.0,11.0,0.0
223.0,230.0,1.0,medium,0.06539988760591339,4971.837835204689,156.0,4559.595404850366,56.0,29.0,3760.191556082706,4005.7260376668987,11.0,2.0,23.0,29.0,5.0,31.0,29.0,26.0
224.0,231.0,0.0,small,0.06507288816788383,3227.5474650400997,82.0,2710.0501337086866,30.0,0.0,2288.5718343363937,2709.2434952979256,5.0,1.0,6.0,12.0,15.0,1.0,42.0,0.0
225.0,232.0,1.0,medium,0.06474752372704441,3911.160532249045,159.0,3705.531567210116,48.0,36.0,3521.9624957128294,3690.5744960078937,37.0,5.0,12.0,39.0,6.0,38.0,5.0,17.0
226.0,233.0,0.0,small,0.0644237861084092,3295.15334170416,83.0,2764.3901570477406,30.0,0.0,2641.0835556152265,3141.479712027634,20.0,0.0,0.0,2.0,33.0,28.0,0.0,0.0
227.0,234.0,1.0,medium,0.06410166717786715,3300.8502752348113,156.0,3298.173083152265,45.0,40.0,3829.9563316557415,4076.7242367757794,39.0,7.0,2.0,20.0,13.0,37.0,29.0,9.0
228.0,235.0,0.0,small,0.06378115884197781,3180.5079783419515,86.0,2664.803815454394,30.0,0.0,2628.1776177735146,3125.099554645152,20.0,0.0,3.0,1.0,32.0,9.0,21.0,0.0
229.0,236.0,1.0,medium,0.06346225304776792,1753.0976236620581,134.0,1911.7822239607676,31.0,46.0,3301.229801574019,3378.782225309355,8.0,0.0,2.0,58.0,21.0,15.0,8.0,22.0
230.0,237.0,0.0,small,0.06314494178252908,2484.389382051499,68.0,2117.99732177857,25.0,5.0,2324.7087323605792,2754.5188408430677,8.0,4.0,0.0,1.0,15.0,10.0,21.0,9.0
231.0,238.0,1.0,medium,0.06282921707361644,909.3821514083063,120.0,1267.0493173154482,27.0,59.0,3422.3812141118447,3545.5031902444493,6.0,2.0,13.0,38.0,20.0,16.0,15.0,10.0
232.0,239.0,0.0,small,0.06251507098824835,2781.3365441254923,79.0,2346.4926121511594,27.0,3.0,2505.6275538958716,2978.30543329206,13.0,0.0,3.0,7.0,16.0,13.0,14.0,13.0
233.0,240.0,1.0,medium,0.062202495633307105,1230.149258508604,126.0,1507.452864196095,29.0,57.0,3727.676743731344,3957.546964043243,45.0,4.0,14.0,33.0,5.0,13.0,11.0,1.0
234.0,241.0,0.0,small,0.06189148315514057,3166.198841806432,80.0,2654.9810635461363,30.0,0.0,2193.9180142485675,2594.769253882561,10.0,0.0,21.0,14.0,2.0,15.0,18.0,0.0
235.0,242.0,1.0,medium,0.061582025739364867,1613.8422549686975,119.0,1772.37640856717,31.0,54.0,2986.157655454166,3021.7870861011074,29.0,3.0,39.0,11.0,6.0,12.0,18.0,1.0
236.0,243.0,0.0,small,0.06127411561066804,3279.2378385619413,75.0,2753.5113504578294,30.0,0.0,2409.573812524643,2858.9652276709458,3.0,3.0,6.0,1.0,11.0,14.0,36.0,1.0
237.0,244.0,1.0,medium,0.0609677450326147,1822.3652551953369,120.0,1973.997721546817,33.0,53.0,4455.954212577373,4828.901267339292,13.0,6.0,29.0,0.0,22.0,14.0,11.0,25.0
238.0,245.0,0.0,small,0.06066290630745162,3213.0241182974123,74.0,2698.7214820893687,30.0,0.0,2468.59688281251,2928.709627076515,4.0,0.0,32.0,0.0,7.0,9.0,22.0,0.0
239.0,246.0,1.0,medium,0.060359591775914365,3088.193273088969,149.0,3153.4509716623206,45.0,47.0,3748.9828995814896,3944.397077392852,27.0,26.0,23.0,4.0,3.0,34.0,22.0,10.0
240.0,247.0,0.0,small,0.06005779381703479,3192.6611233664953,76.0,2687.353072306034,30.0,0.0,2362.382290758344,2795.9273991129307,4.0,2.0,10.0,4.0,5.0,12.0,38.0,1.0
241.0,248.0,1.0,medium,0.059757504847949616,4544.131276166517,154.0,4151.452282352998,52.0,32.0,2213.6621726238773,2087.622703989594,18.0,4.0,34.0,1.0,11.0,48.0,25.0,13.0
242.0,249.0,0.0,small,0.059458717323709866,3235.6189620987693,76.0,2714.6361308891583,30.0,0.0,2254.6752149607178,2655.957494252952,2.0,1.0,20.0,0.0,11.0,13.0,29.0,0.0
243.0,250.0,1.0,medium,0.059161423737091316,3892.3374178545314,167.0,3768.9992002884283,49.0,36.0,3559.491119686336,3713.9995806266593,22.0,11.0,29.0,3.0,14.0,30.0,32.0,26.0
244.0,251.0,0.0,small,0.05886561661840586,3277.4551577306106,77.0,2753.371214816775,30.0,0.0,2368.581503542363,2806.9939503304913,5.0,27.0,9.0,0.0,5.0,23.0,7.0,1.0
245.0,252.0,1.0,medium,0.05857128853531383,2718.647185745689,148.0,2824.2206343122975,41.0,45.0,2474.9458758928095,2453.468281904511,24.0,19.0,12.0,2.0,5.0,21.0,42.0,23.0
246.0,253.0,0.0,small,0.05827843209263726,3175.0065419918546,86.0,2663.498783305545,30.0,0.0,2298.1845737001627,2723.4433203161393,5.0,12.0,5.0,6.0,10.0,16.0,32.0,0.0
247.0,254.0,1.0,medium,0.05798703993217407,1745.5966108620648,115.0,1834.313030853585,30.0,46.0,2275.7925317580743,2156.222144542871,4.0,5.0,27.0,4.0,8.0,5.0,43.0,19.0
248.0,255.0,0.0,small,0.0576971047325132,2954.6767994618735,74.0,2480.3127262514117,28.0,2.0,2524.0036208777783,2997.583877003071,7.0,17.0,17.0,9.0,5.0,10.0,6.0,3.0
249.0,256.0,1.0,medium,0.05740861920885063,2417.599465586251,135.0,2484.1403560442072,36.0,41.0,2674.913506553705,2604.5287861267443,27.0,20.0,13.0,6.0,5.0,22.0,26.0,16.0
250.0,257.0,0.0,small,0.057121576112806376,1857.8260648872433,61.0,1583.637800968198,20.0,10.0,2434.585793169932,2891.770245322937,8.0,22.0,5.0,3.0,10.0,8.0,1.0,4.0
251.0,258.0,1.0,medium,0.056835968232242344,1454.90290685408,122.0,1649.4168285239632,29.0,50.0,2672.7503081273767,2657.3928109457675,0.0,8.0,28.0,12.0,5.0,17.0,27.0,25.0
252.0,259.0,0.0,small,0.05655178839108113,3291.5926564836054,74.0,2756.831944506699,30.0,0.0,2648.547230487174,3148.625798032513,5.0,1.0,0.0,0.0,15.0,26.0,27.0,0.0
253.0,260.0,1.0,medium,0.05626902944912573,2349.7355042476024,134.0,2401.7078683594495,36.0,46.0,2787.1080081093587,2813.409538084176,9.0,5.0,42.0,16.0,9.0,10.0,37.0,6.0
254.0,261.0,0.0,small,0.0559876843018801,2878.120784218756,75.0,2439.2861875896383,28.0,2.0,2176.8189135853045,2577.630918753555,5.0,14.0,9.0,0.0,10.0,9.0,28.0,0.0
255.0,262.0,1.0,medium,0.055707745880370696,2387.871893654763,144.0,2522.584253350271,38.0,49.0,3323.1212835871956,3464.051507015062,32.0,51.0,6.0,6.0,19.0,14.0,7.0,9.0
256.0,263.0,0.0,small,0.05542920715096884,3181.18716727846,81.0,2673.819290748196,30.0,0.0,2585.0817276477464,3072.718010518012,13.0,13.0,1.0,5.0,31.0,8.0,9.0,1.0
257.0,264.0,1.0,medium,0.055152061115214,2173.5428608468437,132.0,2272.2052895866973,35.0,47.0,3125.3447916246,3233.614861211993,9.0,48.0,12.0,9.0,13.0,13.0,6.0,22.0
258.0,265.0,0.0,small,0.05487630080963793,3268.6252538419685,84.0,2742.5259696137196,30.0,0.0,2401.167550772388,2845.3218681361245,5.0,33.0,2.0,13.0,10.0,18.0,1.0,2.0
259.0,266.0,1.0,medium,0.05460191930558974,3264.9959119132423,139.0,3180.093786142267,43.0,40.0,2637.590158519219,2607.1526847341866,23.0,15.0,28.0,10.0,4.0,22.0,9.0,28.0
260.0,267.0,0.0,small,0.05432890970906179,3119.5130287226875,74.0,2618.698760844931,29.0,1.0,2277.251824645461,2696.471039626188,8.0,26.0,1.0,4.0,12.0,18.0,3.0,2.0
261.0,268.0,1.0,medium,0.05405726516051648,3188.3423230133403,146.0,3110.6360668802818,42.0,37.0,2673.0058625337315,2683.365932133764,17.0,22.0,34.0,12.0,6.0,26.0,10.0,19.0
262.0,269.0,0.0,small,0.0537869788347139,3207.4832114346136,79.0,2691.762605154139,30.0,0.0,2307.8410526253238,2728.6282583726124,0.0,23.0,5.0,8.0,12.0,17.0,0.0,14.0
263.0,270.0,1.0,medium,0.053518043940540334,5110.034576350934,158.0,4602.7760980565745,55.0,26.0,3376.672843843097,3468.602978437078,13.0,17.0,17.0,32.0,43.0,3.0,32.0,1.0
264.0,271.0,0.0,small,0.053250453720837636,3182.6069825701297,87.0,2672.0956992072383,30.0,0.0,2579.551220750326,3068.729625283636,2.0,22.0,0.0,7.0,19.0,8.0,28.0,1.0
265.0,272.0,1.0,medium,0.05298420145223345,3064.3267050536438,139.0,2928.758388735924,40.0,39.0,2464.9246622972287,2386.1520163040677,28.0,1.0,31.0,9.0,34.0,3.0,26.0,7.0
266.0,273.0,0.0,small,0.05271928044497228,3175.762199836464,79.0,2664.655724743697,29.0,1.0,2258.2783404444376,2655.6449805143952,10.0,3.0,3.0,26.0,1.0,0.0,25.0,11.0
267.0,274.0,1.0,medium,0.05245568404274742,2618.1566819646782,126.0,2600.011962586119,38.0,46.0,3010.6690200279854,3061.239300502513,8.0,7.0,1.0,27.0,23.0,1.0,55.0,4.0
268.0,275.0,0.0,small,0.05219340562253368,3056.5641401048506,76.0,2574.331753301772,29.0,1.0,2352.8837308284333,2784.610540672538,14.0,2.0,2.0,19.0,15.0,2.0,19.0,3.0
269.0,276.0,1.0,medium,0.05193243859442102,3824.6166728270346,165.0,3749.7414972817073,50.0,40.0,3688.6218887115706,3910.6545363212954,18.0,23.0,9.0,16.0,29.0,15.0,50.0,5.0
